Date,Start_Time,Away_Team,Away_Points,Home_Team,Home_Points,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Season,Month,Is_Future,Is_Scheduled,Is_Played,Home_Points_Scored,Home_Points_Allowed,Away_Points_Scored,Away_Points_Allowed,Home_Points_Scored_Roll5,Home_Points_Allowed_Roll5,Away_Points_Scored_Roll5,Away_Points_Allowed_Roll5,Home_Point_Diff_Roll5,Away_Point_Diff_Roll5,Home_Win,Point_Diff,Home_Rest_Days,Away_Rest_Days,Home_Streak,Away_Streak
2024-12-26 00:00:00,10:00p,Detroit Pistons,114.0,Sacramento Kings,113.0,Box Score,,17832.0,2:22,Golden 1 Center,,2025,december,False,True,True,113.0,114.0,114.0,113.0,107.2,116.4,116.6,117.2,-9.200000000000003,-0.6000000000000085,0,-1,5.0,6.0,-5,3
2024-12-26 00:00:00,8:00p,Houston Rockets,128.0,New Orleans Pelicans,111.0,Box Score,,16052.0,2:03,Smoothie King Center,,2025,december,False,True,True,111.0,128.0,128.0,111.0,110.2,118.8,113.8,107.8,-8.599999999999994,6.0,0,-17,2.0,3.0,-8,4
2024-12-26 00:00:00,10:00p,Utah Jazz,120.0,Portland Trail Blazers,122.0,Box Score,,16934.0,2:07,Moda Center,,2025,december,False,True,True,122.0,120.0,120.0,122.0,118.8,128.0,114.2,120.6,-9.200000000000003,-6.3999999999999915,1,2,4.0,2.0,1,-2
2024-12-26 00:00:00,8:00p,Brooklyn Nets,111.0,Milwaukee Bucks,105.0,Box Score,,17957.0,2:16,Fiserv Forum,,2025,december,False,True,True,105.0,111.0,111.0,105.0,109.0,108.4,105.6,114.4,0.5999999999999943,-8.800000000000011,0,-6,3.0,2.0,-1,1
2024-12-26 00:00:00,7:30p,Chicago Bulls,133.0,Atlanta Hawks,141.0,Box Score,,17760.0,2:14,State Farm Arena,,2025,december,False,True,True,141.0,133.0,133.0,141.0,123.0,127.6,126.0,125.4,-4.599999999999994,0.5999999999999943,1,8,8.0,3.0,2,-3
2024-12-27 00:00:00,7:00p,New York Knicks,108.0,Orlando Magic,85.0,Box Score,,18961.0,2:23,Kia Center,,2025,december,False,True,True,85.0,108.0,108.0,85.0,100.2,104.0,111.6,96.8,-3.799999999999997,14.799999999999997,0,-23,4.0,2.0,-2,6
2024-12-27 00:00:00,7:30p,Indiana Pacers,105.0,Boston Celtics,142.0,Box Score,,19156.0,2:08,TD Garden,,2025,december,False,True,True,142.0,105.0,105.0,142.0,121.6,113.2,115.8,112.0,8.399999999999991,3.799999999999997,1,37,2.0,3.0,1,-2
2024-12-27 00:00:00,7:30p,San Antonio Spurs,96.0,Brooklyn Nets,87.0,Box Score,,17990.0,2:20,Barclays Center,,2025,december,False,True,True,87.0,96.0,96.0,87.0,98.8,107.8,105.4,107.0,-9.0,-1.5999999999999943,0,-9,2.0,,-1,1
2024-12-27 00:00:00,8:00p,Minnesota Timberwolves,113.0,Houston Rockets,112.0,Box Score,,18055.0,2:12,Toyota Center,,2025,december,False,True,True,112.0,113.0,113.0,112.0,110.6,107.2,106.8,106.8,3.3999999999999915,0.0,0,-1,1.0,1.0,-1,2
2024-12-27 00:00:00,8:00p,Memphis Grizzlies,132.0,New Orleans Pelicans,124.0,Box Score,,17328.0,2:24,Smoothie King Center,,2025,december,False,True,True,124.0,132.0,132.0,124.0,113.2,121.4,127.4,117.0,-8.200000000000003,10.400000000000006,0,-8,2.0,3.0,-9,2
2024-12-27 00:00:00,9:00p,Cleveland Cavaliers,149.0,Denver Nuggets,135.0,Box Score,,19952.0,2:14,Ball Arena,,2025,december,False,True,True,135.0,149.0,149.0,135.0,121.8,119.4,121.8,115.4,2.3999999999999915,6.3999999999999915,0,-14,8.0,1.0,-2,6
2024-12-27 00:00:00,9:00p,Dallas Mavericks,98.0,Phoenix Suns,89.0,Box Score,,17071.0,2:20,Footprint Center,,2025,december,False,True,True,89.0,98.0,98.0,89.0,110.2,112.0,121.4,111.8,-1.7999999999999972,9.600000000000009,0,-9,,358.0,-1,1
2024-12-27 00:00:00,10:00p,Golden State Warriors,92.0,Los Angeles Clippers,102.0,Box Score,,17927.0,2:17,Intuit Dome,,2025,december,False,True,True,102.0,92.0,92.0,102.0,111.8,105.8,100.6,111.8,6.0,-11.200000000000003,1,10,3.0,1.0,2,-3
2024-12-28 00:00:00,8:30p,Phoenix Suns,105.0,Golden State Warriors,109.0,Box Score,,18064.0,2:18,Chase Center,,2025,december,False,True,True,109.0,105.0,105.0,109.0,114.8,116.0,110.0,117.6,-1.2000000000000028,-7.599999999999994,1,4,7.0,6.0,1,-2
2024-12-28 00:00:00,3:00p,Miami Heat,110.0,Atlanta Hawks,120.0,Box Score,,17856.0,2:09,State Farm Arena,,2025,december,False,True,True,120.0,110.0,110.0,120.0,120.2,123.2,105.2,112.4,-3.0,-7.200000000000003,1,10,2.0,2.0,3,-1
2024-12-28 00:00:00,6:00p,Oklahoma City Thunder,106.0,Charlotte Hornets,94.0,Box Score,,19325.0,2:09,Spectrum Center,,2025,december,False,True,True,94.0,106.0,106.0,94.0,101.8,113.4,110.8,102.6,-11.600000000000009,8.200000000000003,0,-12,359.0,8.0,-7,5
2024-12-28 00:00:00,8:00p,Milwaukee Bucks,111.0,Chicago Bulls,116.0,Box Score,,21511.0,2:10,United Center,,2025,december,False,True,True,116.0,111.0,111.0,116.0,102.8,109.8,107.8,105.0,-7.0,2.799999999999997,1,5,6.0,2.0,1,-2
2024-12-28 00:00:00,9:30p,Philadelphia 76ers,114.0,Utah Jazz,111.0,Box Score,,18175.0,2:31,Delta Center,,2025,december,False,True,True,111.0,114.0,114.0,111.0,107.6,116.2,112.0,111.8,-8.600000000000009,0.20000000000000284,0,-3,4.0,2.0,-3,3
2024-12-28 00:00:00,9:00p,Detroit Pistons,121.0,Denver Nuggets,134.0,Box Score,,19876.0,2:19,Ball Arena,,2025,december,False,True,True,134.0,121.0,121.0,134.0,125.0,114.6,116.8,121.8,10.400000000000006,-5.0,1,13,2.0,362.0,1,-1
2024-12-28 00:00:00,10:00p,Dallas Mavericks,122.0,Portland Trail Blazers,126.0,Box Score,,19335.0,2:17,Moda Center,,2025,december,False,True,True,126.0,122.0,122.0,126.0,117.8,125.0,118.4,116.8,-7.200000000000003,1.6000000000000085,1,4,358.0,2.0,2,-1
2024-12-28 00:00:00,10:30p,Sacramento Kings,122.0,Los Angeles Lakers,132.0,Box Score,,18997.0,2:15,Crypto.com Arena,,2025,december,False,True,True,132.0,122.0,122.0,132.0,112.4,109.6,117.8,116.8,2.8000000000000114,1.0,1,10,4.0,5.0,2,-6
2024-12-28 00:00:00,7:00p,New York Knicks,136.0,Washington Wizards,132.0,Box Score,OT,20385.0,2:28,Capital One Arena,,2025,december,False,True,True,132.0,136.0,136.0,132.0,115.6,122.4,116.2,101.6,-6.800000000000011,14.600000000000009,0,-4,361.0,360.0,-1,7
2024-12-29 00:00:00,3:30p,Brooklyn Nets,101.0,Orlando Magic,102.0,Box Score,,19397.0,2:26,Kia Center,,2025,december,False,True,True,102.0,101.0,101.0,102.0,100.8,103.2,105.4,109.2,-2.4000000000000057,-3.799999999999997,1,1,2.0,3.0,1,-2
2024-12-29 00:00:00,6:00p,Indiana Pacers,123.0,Boston Celtics,114.0,Box Score,,19156.0,2:13,TD Garden,,2025,december,False,True,True,114.0,123.0,123.0,114.0,120.2,112.4,116.2,113.4,7.799999999999997,2.799999999999997,0,-9,2.0,2.0,-1,1
2024-12-29 00:00:00,6:00p,Atlanta Hawks,136.0,Toronto Raptors,107.0,Box Score,,19359.0,2:18,Scotiabank Arena,,2025,december,False,True,True,107.0,136.0,136.0,107.0,108.0,117.2,118.2,110.8,-9.200000000000003,7.400000000000006,0,-29,2.0,8.0,-10,4
2024-12-29 00:00:00,7:00p,Miami Heat,104.0,Houston Rockets,100.0,Box Score,,18055.0,2:19,Toyota Center,,2025,december,False,True,True,100.0,104.0,104.0,100.0,111.0,107.2,108.2,110.8,3.799999999999997,-2.5999999999999943,0,-4,2.0,10.0,-2,1
2024-12-29 00:00:00,7:00p,Memphis Grizzlies,106.0,Oklahoma City Thunder,130.0,Box Score,,18203.0,2:08,Paycom Center,,2025,december,False,True,True,130.0,106.0,106.0,130.0,112.6,101.6,123.2,118.8,11.0,4.400000000000006,1,24,12.0,4.0,6,-1
2024-12-29 00:00:00,9:00p,San Antonio Spurs,110.0,Minnesota Timberwolves,112.0,Box Score,,18978.0,2:20,Target Center,,2025,december,False,True,True,112.0,110.0,110.0,112.0,105.6,104.6,108.8,108.6,1.0,0.20000000000000284,1,2,3.0,1.0,3,-1
2024-12-30 00:00:00,7:00p,Chicago Bulls,115.0,Charlotte Hornets,108.0,Box Score,OT,19197.0,2:24,Spectrum Center,,2025,december,False,True,True,108.0,115.0,115.0,108.0,102.6,114.4,125.2,120.4,-11.800000000000011,4.799999999999997,0,-7,4.0,3.0,-8,2
2024-12-30 00:00:00,9:00p,Denver Nuggets,132.0,Utah Jazz,121.0,Box Score,,18175.0,2:06,Delta Center,,2025,december,False,True,True,121.0,132.0,132.0,121.0,111.2,118.2,123.6,123.0,-7.0,0.5999999999999943,0,-11,2.0,1.0,-4,2
2024-12-30 00:00:00,8:00p,Los Angeles Clippers,116.0,New Orleans Pelicans,113.0,Box Score,,17303.0,2:27,Smoothie King Center,,2025,december,False,True,True,113.0,116.0,116.0,113.0,114.0,122.4,108.6,110.2,-8.400000000000006,-1.6000000000000085,0,-3,1.0,2.0,-10,3
2024-12-30 00:00:00,10:00p,Dallas Mavericks,100.0,Sacramento Kings,110.0,Box Score,,16844.0,2:19,Golden 1 Center,,2025,december,False,True,True,110.0,100.0,100.0,110.0,103.4,110.4,113.4,115.2,-7.0,-1.7999999999999972,1,10,10.0,6.0,1,-2
2024-12-30 00:00:00,10:00p,Cleveland Cavaliers,113.0,Golden State Warriors,95.0,Box Score,,18064.0,2:10,Chase Center,,2025,december,False,True,True,95.0,113.0,113.0,95.0,111.0,117.4,124.2,111.0,-6.400000000000006,13.200000000000003,0,-18,10.0,6.0,-1,7
2024-12-30 00:00:00,10:00p,Philadelphia 76ers,125.0,Portland Trail Blazers,103.0,Box Score,,16721.0,2:27,Moda Center,,2025,december,False,True,True,103.0,125.0,125.0,103.0,118.6,121.8,115.4,112.4,-3.200000000000003,3.0,0,-22,8.0,7.0,-1,4
2024-12-30 00:00:00,7:00p,New York Knicks,126.0,Washington Wizards,106.0,Box Score,,20385.0,2:10,Capital One Arena,,2025,december,False,True,True,106.0,126.0,126.0,106.0,114.4,119.6,121.4,104.6,-5.199999999999989,16.80000000000001,0,-20,4.0,2.0,-2,8
2024-12-31 00:00:00,3:00p,Toronto Raptors,71.0,Boston Celtics,125.0,Box Score,,19156.0,1:59,TD Garden,,2025,december,False,True,True,125.0,71.0,71.0,125.0,120.6,106.8,107.4,130.8,13.799999999999997,-23.400000000000006,1,54,4.0,7.0,1,-11
2024-12-31 00:00:00,3:00p,Milwaukee Bucks,120.0,Indiana Pacers,112.0,Box Score,,17274.0,2:24,Gainbridge Fieldhouse,,2025,december,False,True,True,112.0,120.0,120.0,112.0,112.0,117.4,108.2,104.8,-5.400000000000006,3.4000000000000057,0,-8,1.0,2.0,-1,1
2024-12-31 00:00:00,7:00p,Los Angeles Clippers,86.0,San Antonio Spurs,122.0,Box Score,,18690.0,2:03,Frost Bank Center,,2025,december,False,True,True,122.0,86.0,86.0,122.0,116.4,105.6,106.2,110.6,10.800000000000011,-4.3999999999999915,1,36,2.0,2.0,1,-1
2024-12-31 00:00:00,8:00p,Minnesota Timberwolves,105.0,Oklahoma City Thunder,113.0,Box Score,,18203.0,2:09,Paycom Center,,2025,december,False,True,True,113.0,105.0,105.0,113.0,111.6,101.8,106.6,106.6,9.799999999999997,0.0,1,8,5.0,2.0,7,-1
2024-12-31 00:00:00,9:00p,Cleveland Cavaliers,122.0,Los Angeles Lakers,110.0,Box Score,,18997.0,2:03,Crypto.com Arena,,2025,december,False,True,True,110.0,122.0,122.0,110.0,115.8,113.8,125.4,112.6,2.0,12.800000000000011,0,-12,6.0,,-1,8
2024-12-31 00:00:00,9:00p,Memphis Grizzlies,117.0,Phoenix Suns,112.0,Box Score,,17071.0,2:27,Footprint Center,,2025,december,False,True,True,112.0,117.0,117.0,112.0,109.4,113.6,118.6,118.8,-4.199999999999989,-0.20000000000000284,0,-5,2.0,2.0,-3,1
2025-01-01 00:00:00,7:30p,Utah Jazz,103.0,New York Knicks,119.0,Box Score,,19812.0,2:06,Madison Square Garden (IV),,2025,january,False,True,True,119.0,103.0,103.0,119.0,117.2,114.0,113.4,115.6,3.200000000000003,-2.1999999999999886,1,16,2.0,2.0,9,-5
2025-01-01 00:00:00,7:00p,Orlando Magic,96.0,Detroit Pistons,105.0,Box Score,,19399.0,2:17,Little Caesars Arena,,2025,january,False,True,True,105.0,96.0,96.0,105.0,110.4,117.0,102.2,108.8,-6.599999999999994,-6.599999999999994,1,9,363.0,359.0,1,-1
2025-01-01 00:00:00,7:00p,Chicago Bulls,107.0,Washington Wizards,125.0,Box Score,,16298.0,2:12,Capital One Arena,,2025,january,False,True,True,125.0,107.0,107.0,125.0,119.8,118.6,118.8,120.6,1.2000000000000028,-1.7999999999999972,1,18,2.0,6.0,1,-1
2025-01-01 00:00:00,7:30p,New Orleans Pelicans,108.0,Miami Heat,119.0,Box Score,,20013.0,2:10,Kaseya Center,,2025,january,False,True,True,119.0,108.0,108.0,119.0,112.4,104.8,110.6,123.2,7.6000000000000085,-12.600000000000009,1,11,5.0,3.0,2,-11
2025-01-01 00:00:00,8:00p,Dallas Mavericks,99.0,Houston Rockets,110.0,Box Score,,18055.0,2:17,Toyota Center,,2025,january,False,True,True,110.0,99.0,99.0,110.0,109.2,103.8,112.4,113.6,5.400000000000006,-1.1999999999999886,1,11,360.0,355.0,1,-3
2025-01-01 00:00:00,9:00p,Atlanta Hawks,120.0,Denver Nuggets,139.0,Box Score,,19902.0,2:08,Ball Arena,,2025,january,False,True,True,139.0,120.0,120.0,139.0,129.0,115.6,118.4,117.8,13.400000000000006,0.6000000000000085,1,19,2.0,3.0,3,-1
2025-01-01 00:00:00,10:00p,Philadelphia 76ers,107.0,Sacramento Kings,113.0,Box Score,,16024.0,2:18,Golden 1 Center,,2025,january,False,True,True,113.0,107.0,107.0,113.0,106.0,109.2,112.6,113.4,-3.200000000000003,-0.8000000000000114,1,6,,3.0,2,-1
2025-01-01 00:00:00,7:30p,Brooklyn Nets,113.0,Toronto Raptors,130.0,Box Score,,19104.0,2:10,Scotiabank Arena,,2025,january,False,True,True,130.0,113.0,113.0,130.0,112.4,117.2,104.2,108.2,-4.799999999999997,-4.0,1,17,3.0,1.0,1,-3
2025-01-02 00:00:00,7:30p,Indiana Pacers,128.0,Miami Heat,115.0,Box Score,,19959.0,2:05,Kaseya Center,,2025,january,False,True,True,115.0,128.0,128.0,115.0,111.0,107.8,117.8,114.2,3.200000000000003,3.5999999999999943,0,-13,360.0,3.0,-1,1
2025-01-02 00:00:00,7:30p,Boston Celtics,118.0,Minnesota Timberwolves,115.0,Box Score,,18978.0,2:11,Target Center,,2025,january,False,True,True,115.0,118.0,118.0,115.0,106.8,112.2,113.6,106.8,-5.400000000000006,6.799999999999997,0,-3,4.0,360.0,-2,2
2025-01-02 00:00:00,8:00p,Brooklyn Nets,113.0,Milwaukee Bucks,110.0,Box Score,,17341.0,2:27,Fiserv Forum,,2025,january,False,True,True,110.0,113.0,113.0,110.0,110.2,107.2,106.6,111.4,3.0,-4.800000000000011,0,-3,9.0,3.0,-1,1
2025-01-02 00:00:00,8:00p,Los Angeles Clippers,98.0,Oklahoma City Thunder,116.0,Box Score,,18203.0,2:04,Paycom Center,,2025,january,False,True,True,116.0,98.0,98.0,116.0,112.6,102.2,102.2,114.8,10.399999999999991,-12.599999999999994,1,18,2.0,2.0,8,-2
2025-01-02 00:00:00,10:00p,Philadelphia 76ers,105.0,Golden State Warriors,139.0,Box Score,,18064.0,2:16,Chase Center,,2025,january,False,True,True,139.0,105.0,105.0,139.0,112.2,109.8,113.8,116.0,2.4000000000000057,-2.200000000000003,1,34,5.0,4.0,1,-2
2025-01-02 00:00:00,10:30p,Portland Trail Blazers,106.0,Los Angeles Lakers,114.0,Box Score,,17812.0,2:09,Crypto.com Arena,,2025,january,False,True,True,114.0,106.0,106.0,114.0,117.2,115.4,103.0,116.6,1.7999999999999972,-13.599999999999994,1,8,2.0,3.0,1,-2
2025-01-03 00:00:00,8:00p,Boston Celtics,109.0,Houston Rockets,86.0,Box Score,,18055.0,2:01,Toyota Center,,2025,january,False,True,True,86.0,109.0,109.0,86.0,108.2,107.6,113.2,101.0,0.6000000000000085,12.200000000000003,0,-23,5.0,2.0,-1,3
2025-01-03 00:00:00,7:00p,Charlotte Hornets,94.0,Detroit Pistons,98.0,Box Score,,18866.0,2:22,Little Caesars Arena,,2025,january,False,True,True,98.0,94.0,94.0,98.0,110.8,113.6,102.2,110.2,-2.799999999999997,-8.0,1,4,8.0,5.0,2,-9
2025-01-03 00:00:00,8:00p,New York Knicks,107.0,Oklahoma City Thunder,117.0,Box Score,,,2:13,Paycom Center,,2025,january,False,True,True,117.0,107.0,107.0,117.0,119.8,104.2,116.2,106.6,15.599999999999994,9.600000000000009,1,10,3.0,3.0,9,-1
2025-01-03 00:00:00,8:00p,Washington Wizards,120.0,New Orleans Pelicans,132.0,Box Score,,17307.0,2:17,Smoothie King Center,,2025,january,False,True,True,132.0,120.0,120.0,132.0,121.8,125.6,103.6,120.0,-3.799999999999997,-16.400000000000006,1,12,2.0,4.0,1,-1
2025-01-03 00:00:00,10:00p,Memphis Grizzlies,133.0,Sacramento Kings,138.0,Box Score,,16601.0,2:25,Golden 1 Center,,2025,january,False,True,True,138.0,133.0,133.0,138.0,113.8,115.2,123.2,123.2,-1.4000000000000057,0.0,1,5,2.0,2.0,3,-1
2025-01-03 00:00:00,8:30p,Cleveland Cavaliers,134.0,Dallas Mavericks,122.0,Box Score,,20231.0,2:10,American Airlines Center,,2025,january,False,True,True,122.0,134.0,134.0,122.0,112.2,112.4,129.6,112.6,-0.20000000000000284,17.0,0,-12,1.0,4.0,-4,9
2025-01-03 00:00:00,10:30p,Atlanta Hawks,102.0,Los Angeles Lakers,119.0,Box Score,,18997.0,2:10,Crypto.com Arena,,2025,january,False,True,True,119.0,102.0,102.0,119.0,117.8,113.8,117.2,121.6,4.0,-4.3999999999999915,1,17,6.0,2.0,2,-2
2025-01-03 00:00:00,9:00p,San Antonio Spurs,113.0,Denver Nuggets,110.0,Box Score,,19922.0,2:02,Ball Arena,,2025,january,False,True,True,110.0,113.0,113.0,110.0,127.0,118.6,107.8,107.4,8.400000000000006,0.3999999999999915,0,-3,1.0,7.0,-1,2
2025-01-03 00:00:00,7:30p,Orlando Magic,106.0,Toronto Raptors,97.0,Box Score,,19278.0,2:07,Scotiabank Arena,,2025,january,False,True,True,97.0,106.0,106.0,97.0,107.6,114.0,102.2,104.0,-6.400000000000006,-1.7999999999999972,0,-9,6.0,2.0,-1,1
2025-01-04 00:00:00,8:00p,New York Knicks,126.0,Chicago Bulls,139.0,Box Score,,22491.0,2:23,United Center,,2025,january,False,True,True,139.0,126.0,126.0,139.0,110.6,113.4,120.6,115.8,-2.8000000000000114,4.799999999999997,1,13,3.0,2.0,1,-2
2025-01-04 00:00:00,7:00p,Minnesota Timberwolves,105.0,Detroit Pistons,119.0,Box Score,,20062.0,2:14,Little Caesars Arena,,2025,january,False,True,True,119.0,105.0,105.0,119.0,113.2,109.0,106.4,112.0,4.200000000000003,-5.599999999999994,1,14,3.0,5.0,3,-3
2025-01-04 00:00:00,7:00p,Phoenix Suns,108.0,Indiana Pacers,126.0,Box Score,,17274.0,2:07,Gainbridge Fieldhouse,,2025,january,False,True,True,126.0,108.0,108.0,126.0,116.0,113.0,109.4,118.6,3.0,-9.199999999999989,1,18,2.0,11.0,2,-4
2025-01-04 00:00:00,8:30p,Memphis Grizzlies,113.0,Golden State Warriors,121.0,Box Score,,18064.0,2:18,Chase Center,,2025,january,False,True,True,121.0,113.0,113.0,121.0,115.4,110.2,120.2,125.0,5.200000000000003,-4.799999999999997,1,8,2.0,2.0,2,-2
2025-01-04 00:00:00,6:00p,Philadelphia 76ers,123.0,Brooklyn Nets,94.0,Box Score,,17926.0,2:16,Barclays Center,,2025,january,False,True,True,94.0,123.0,123.0,94.0,97.8,114.4,114.8,112.0,-16.60000000000001,2.799999999999997,0,-29,10.0,7.0,-1,1
2025-01-04 00:00:00,8:00p,Portland Trail Blazers,105.0,Milwaukee Bucks,102.0,Box Score,,17595.0,2:01,Fiserv Forum,,2025,january,False,True,True,102.0,105.0,105.0,102.0,107.8,106.4,104.4,115.6,1.3999999999999915,-11.199999999999989,0,-3,4.0,2.0,-2,1
2025-01-04 00:00:00,8:00p,Denver Nuggets,122.0,San Antonio Spurs,111.0,Box Score,OT,19038.0,2:31,Frost Bank Center,,2025,january,False,True,True,111.0,122.0,122.0,111.0,114.4,106.8,122.0,119.4,7.6000000000000085,2.5999999999999943,0,-11,1.0,9.0,-1,1
2025-01-04 00:00:00,10:30p,Atlanta Hawks,105.0,Los Angeles Clippers,131.0,Box Score,,17927.0,2:02,Intuit Dome,,2025,january,False,True,True,131.0,105.0,105.0,131.0,112.6,105.8,117.8,125.8,6.799999999999997,-8.0,1,26,2.0,5.0,1,-3
2025-01-04 00:00:00,8:00p,Utah Jazz,136.0,Miami Heat,100.0,Box Score,,19934.0,2:07,Kaseya Center,,2025,january,False,True,True,100.0,136.0,136.0,100.0,108.2,114.2,115.4,111.8,-6.0,3.6000000000000085,0,-36,4.0,3.0,-2,1
2025-01-05 00:00:00,3:30p,Boston Celtics,92.0,Oklahoma City Thunder,105.0,Box Score,,18203.0,2:08,Paycom Center,,2025,january,False,True,True,105.0,92.0,92.0,105.0,116.2,101.6,109.2,102.4,14.600000000000009,6.799999999999997,1,13,3.0,3.0,10,-1
2025-01-05 00:00:00,6:00p,Charlotte Hornets,105.0,Cleveland Cavaliers,115.0,Box Score,,19432.0,2:06,Rocket Mortgage Fieldhouse,,2025,january,False,True,True,115.0,105.0,105.0,115.0,120.8,104.6,104.2,111.4,16.200000000000003,-7.200000000000003,1,10,,,10,-10
2025-01-05 00:00:00,6:00p,New Orleans Pelicans,110.0,Washington Wizards,98.0,Box Score,,15451.0,2:08,Capital One Arena,,2025,january,False,True,True,98.0,110.0,110.0,98.0,114.8,117.8,110.2,118.0,-3.0,-7.799999999999997,0,-12,2.0,4.0,-2,2
2025-01-05 00:00:00,6:30p,Utah Jazz,105.0,Orlando Magic,92.0,Box Score,,19198.0,2:03,Kia Center,,2025,january,False,True,True,92.0,105.0,105.0,92.0,95.0,101.4,115.4,111.4,-6.400000000000006,4.0,0,-13,2.0,3.0,-1,2
2025-01-05 00:00:00,7:00p,Los Angeles Lakers,115.0,Houston Rockets,119.0,Box Score,,18055.0,2:16,Toyota Center,,2025,january,False,True,True,119.0,115.0,115.0,119.0,105.4,108.0,106.6,105.6,-2.5999999999999943,1.0,1,4,361.0,361.0,1,-1
2025-01-05 00:00:00,8:30p,Sacramento Kings,129.0,Golden State Warriors,99.0,Box Score,,18064.0,2:08,Chase Center,,2025,january,False,True,True,99.0,129.0,129.0,99.0,112.6,113.0,122.4,113.6,-0.4000000000000057,8.800000000000011,0,-30,7.0,1.0,-1,4
2025-01-06 00:00:00,7:30p,Indiana Pacers,113.0,Brooklyn Nets,99.0,Box Score,,16088.0,2:12,Barclays Center,,2025,january,False,True,True,99.0,113.0,113.0,99.0,95.0,113.4,116.0,115.0,-18.400000000000006,1.0,0,-14,7.0,7.0,-2,3
2025-01-06 00:00:00,7:30p,Orlando Magic,103.0,New York Knicks,94.0,Box Score,,19812.0,2:16,Madison Square Garden (IV),,2025,january,False,True,True,94.0,103.0,103.0,94.0,113.8,110.6,101.6,102.4,3.200000000000003,-0.8000000000000114,0,-9,2.0,2.0,-3,1
2025-01-06 00:00:00,7:00p,Phoenix Suns,109.0,Philadelphia 76ers,99.0,Box Score,,19791.0,2:16,Wells Fargo Center,,2025,january,False,True,True,99.0,109.0,109.0,99.0,105.4,105.6,109.2,115.4,-0.19999999999998863,-6.200000000000003,0,-10,1.0,4.0,-1,1
2025-01-06 00:00:00,8:00p,Los Angeles Clippers,106.0,Minnesota Timberwolves,108.0,Box Score,,18978.0,2:17,Target Center,,2025,january,False,True,True,108.0,106.0,106.0,108.0,109.0,116.0,104.0,113.8,-7.0,-9.799999999999997,1,2,357.0,361.0,1,-1
2025-01-06 00:00:00,7:00p,Portland Trail Blazers,115.0,Detroit Pistons,118.0,Box Score,,16002.0,2:09,Little Caesars Arena,,2025,january,False,True,True,118.0,115.0,115.0,118.0,111.8,107.2,105.6,116.0,4.599999999999994,-10.400000000000006,1,3,2.0,2.0,4,-1
2025-01-06 00:00:00,8:00p,Dallas Mavericks,104.0,Memphis Grizzlies,119.0,Box Score,,16412.0,2:12,FedEx Forum,,2025,january,False,True,True,119.0,104.0,104.0,119.0,132.6,111.2,104.6,110.8,21.39999999999999,-6.200000000000003,1,15,4.0,1.0,1,-5
2025-01-06 00:00:00,10:00p,Miami Heat,118.0,Sacramento Kings,123.0,Box Score,2OT,17832.0,2:43,Golden 1 Center,,2025,january,False,True,True,123.0,118.0,118.0,123.0,119.4,114.4,107.0,110.4,5.0,-3.4000000000000057,1,5,359.0,363.0,5,-3
2025-01-06 00:00:00,8:00p,San Antonio Spurs,110.0,Chicago Bulls,114.0,Box Score,,18886.0,2:13,United Center,,2025,january,False,True,True,114.0,110.0,110.0,114.0,111.6,116.4,108.6,108.0,-4.800000000000011,0.5999999999999943,1,4,1.0,2.0,2,-2
2025-01-06 00:00:00,7:30p,Milwaukee Bucks,128.0,Toronto Raptors,104.0,Box Score,,17829.0,2:05,Scotiabank Arena,,2025,january,False,True,True,104.0,128.0,128.0,104.0,109.6,119.4,114.4,109.4,-9.800000000000011,5.0,0,-24,2.0,2.0,-2,1
2025-01-07 00:00:00,7:00p,Phoenix Suns,104.0,Charlotte Hornets,115.0,Box Score,,16647.0,2:16,Spectrum Center,,2025,january,False,True,True,115.0,104.0,104.0,115.0,105.2,112.0,103.2,113.2,-6.799999999999997,-10.0,1,11,2.0,2.0,1,-1
2025-01-07 00:00:00,7:00p,Houston Rockets,135.0,Washington Wizards,112.0,Box Score,,12930.0,2:05,Capital One Arena,,2025,january,False,True,True,112.0,135.0,135.0,112.0,114.6,122.8,117.4,109.0,-8.200000000000003,8.400000000000006,0,-23,3.0,3.0,-3,2
2025-01-07 00:00:00,7:30p,Los Angeles Lakers,97.0,Dallas Mavericks,118.0,Box Score,,20126.0,2:09,American Airlines Center,,2025,january,False,True,True,118.0,97.0,97.0,118.0,116.8,108.2,108.6,109.8,8.599999999999994,-1.2000000000000028,1,21,8.0,2.0,1,-2
2025-01-07 00:00:00,8:00p,Minnesota Timberwolves,104.0,New Orleans Pelicans,97.0,Box Score,,16282.0,2:18,Smoothie King Center,,2025,january,False,True,True,97.0,104.0,104.0,97.0,115.4,120.0,106.4,108.0,-4.599999999999994,-1.5999999999999943,0,-7,1.0,10.0,-1,2
2025-01-07 00:00:00,9:00p,Atlanta Hawks,124.0,Utah Jazz,121.0,Box Score,,18175.0,2:18,Delta Center,,2025,january,False,True,True,121.0,124.0,124.0,121.0,116.6,121.8,117.4,123.4,-5.200000000000003,-6.0,0,-3,2.0,4.0,-1,1
2025-01-07 00:00:00,10:00p,Boston Celtics,118.0,Denver Nuggets,106.0,Box Score,,19904.0,2:16,Ball Arena,,2025,january,False,True,True,106.0,118.0,118.0,106.0,124.8,124.2,108.2,104.0,0.5999999999999943,4.200000000000003,0,-12,2.0,1.0,-1,1
